DATE,MONTH,TEMP_MAX,TEMP_MIN,TEMP_AVG,PRES_AVG,PRES_MAX,PRES_MIN,HUM_AVG,HUM_MAX,HUM_MIN
2017-06-23,JUNE,33.7,23.1,28.4,32.44369873,40.33333723,26.14714814,91.89593652,98.38089194,73.34505895
2017-06-24,JUNE,33.2,24.4,28.8,33.92257135,40.65472054,30.80198321,89.67644463,100.0,70.76356820000000
2017-06-25,JUNE,33.1,24.5,28.8,32.54346463,38.59980325,29.4171625,86.89987652,97.58238666,68.99475432
2017-06-26,JUNE,35.2,23.9,29.55,32.55619498,39.77884861,29.14280857,84.31731971,98.36485098,65.69295384
2017-06-27,JUNE,35.4,24.8,30.1,33.56904439,39.01917302,30.02795358,85.7406525,96.96738102,60.55455439
2017-06-28,JUNE,35.7,24.8,30.25,32.50232445,36.59830387,28.72847334,77.17847469,95.21438902,55.22724399
2017-06-29,JUNE,36.2,24.5,30.35,32.82709976,37.91173767,29.59519784,78.39542588,95.96029394,59.00595085
2017-06-30,JULY,36.2,24.7,30.45,32.06439109,36.38765747,29.43770582,76.02386493,93.64211454,58.01385425
2017-07-01,JULY,36.1,23.2,29.65,32.19066999,39.43768606,28.53573393,84.08690035,99.16193494,56.93741707
2017-07-02,JULY,33.8,24.2,29.0,33.00895448,44.85791388,29.69591314,96.76271380000000,98.76310515,59.62233768
2017-07-03,JULY,35.0,22.9,28.95,31.25522841,40.92529172,25.912812700000000,87.0884654,98.36427536,63.95982491
2017-07-04,JULY,33.4,23.0,28.2,29.933430100000000,36.56927469,27.45386981,90.70910738,99.17451777,61.9096005
2017-07-05,JULY,31.3,22.9,27.1,31.43208214,38.71376825,27.35223059,90.95765563,98.36316446,75.31899419
2017-07-06,JULY,33.5,23.8,28.65,32.47542683,45.48872042,28.9445292,92.16654107,98.36413089,73.23642004
2017-07-07,JULY,34.4,24.2,29.3,32.27705267,36.91226918,29.17983172,83.568884,97.5557473,62.53027805
2017-07-08,JULY,34.9,24.4,29.65,32.81299835,38.48109718,29.93392398,83.56527597,97.57191408,66.59013119
2017-07-09,JULY,34.1,24.2,29.15,31.81833308,37.813951,27.29422897,84.9344719,97.58277329,65.38315254
2017-07-10,JULY,34.8,23.8,29.3,31.96473034,38.93187546,27.62898521,80.61669643,95.16265559,61.72932900000000
2017-07-11,JULY,35.1,24.8,29.95,33.34847159,38.35770092,30.20637278,83.70166911,95.23346946,65.39079357
2017-07-12,JULY,34.55,23.25,28.9,31.50705363,36.99607415,26.40422434,83.05067783,98.34989218,65.58860543
2017-07-13,JULY,34.0,21.7,27.85,33.42915381,44.75863918,26.07663037,81.93701561,97.42718181,66.08998576
2017-07-14,JULY,33.6,23.9,28.75,32.50966333,39.95654548,29.46222588,89.74982984,98.37459839,66.42361082
2017-07-15,JULY,34.7,22.7,28.7,32.35414906,41.42594369,27.62393399,89.61368458,100.0,65.13141313
2017-07-16,JULY,35.2,22.4,28.8,32.19084551,38.60980269,27.96254352,87.15981375,99.18768606,67.04563172
2017-07-17,JULY,35.4,24.2,29.8,32.74683893,39.20397921,29.71500766,85.84902922,97.57262733,64.71500663
2017-07-18,JULY,33.6,24.3,28.95,32.08207094,38.39637159,29.05435915,87.7430805,95.2218474,64.49819442
2017-07-19,JULY,35.0,23.9,29.45,32.0829337,39.55745825,28.60966915,81.32711261,95.9842013,54.66675333
2017-07-20,JULY,35.4,24.45,29.925,33.60912451,40.16486771,27.92922244,83.12488949,95.91654097,60.00556053
2017-07-21,JULY,35.6,25.0,30.3,31.74816381,37.11845468,22.06382041,76.56119652,98.42481409,54.36172428
2017-07-22,JULY,34.1,24.9,29.5,33.46861805,38.63194739,30.12412836,86.19771779,109.5931902,66.8785934
2017-07-23,JULY,35.1,24.8,29.95,34.28269115,44.79425618,30.39587483,84.86543355,95.24405542,62.90222053
2017-07-24,JULY,32.6,21.9,27.25,32.97463226,40.99150139,26.49385848,91.06752451,99.16565945,75.75041978
2017-07-25,JULY,33.7,22.8,28.25,32.50283011,37.17135329,27.410088400000000,89.12349415,100.0,53.84293174
2017-07-26,JULY,33.2,22.3,27.75,32.7096277,39.03544412,27.19058682,86.31239941,100.0,69.61063939
2017-07-27,JULY,33.6,23.1,28.35,32.06493031,38.76788721,26.30522257,84.85800863,100.0,69.47491272
2017-07-28,JULY,35.4,22.0,28.7,31.41148749,43.41397236,20.84029014,79.71572094,99.15160907,43.79956338
2017-07-29,JULY,35.4,23.5,29.45,33.47196754,38.9478555,28.62133421,85.52679433,98.46914774,65.24918587
2017-07-30,JULY,35.8,23.4,29.6,33.01780938,41.80959345,29.05922742,84.54691962,98.37216186,61.82633204
2017-07-31,AUGUST,35.1,23.8,29.45,33.34242475,41.51781431,28.97227323,85.14747203,98.42545135,60.04376751
2017-08-01,AUGUST,36.0,24.7,30.35,35.03333697,42.62152930000000,30.78399113,85.19926312,96.8037828,65.05904314
2017-08-02,AUGUST,35.8,24.2,30.0,33.72372448,40.7140345,29.43734363,80.01490523,96.75359597,65.35553400000000
2017-08-03,AUGUST,35.5,25.6,30.55,35.29741703,45.60897565,31.055680300000000,85.5964979,96.08396346,70.42414109
2017-08-04,AUGUST,36.4,25.3,30.85,34.5315919,44.90834178,26.32970863,80.99892434,96.83614793,57.25124787
2017-08-05,AUGUST,36.1,25.2,30.65,35.31593015,42.05362904,31.9179735,84.03844163,96.85658837,59.97130551
2017-08-06,AUGUST,34.0,24.1,29.05,33.23667358,38.22562362,30.41530522,89.57559476,98.40732323,67.78914092
2017-08-07,AUGUST,27.6,23.8,25.7,30.41266348,33.76892856,28.6560288,92.9378165,106.57440850000000,86.22533422
2017-08-08,AUGUST,33.0,24.6,28.8,34.81030464,40.23560233,30.97209777,91.16073336,98.47518247,77.37106801
2017-08-09,AUGUST,34.6,24.7,29.65,34.23231023,39.73169594,29.63252205,84.31731157,96.02043388,69.39355098
2017-08-10,AUGUST,34.5,25.0,29.75,33.29749447,42.34299566,28.57767765,87.49135147,97.59722714,69.39169617
2017-08-11,AUGUST,35.15,23.8,29.475,32.84939412,40.10683311,27.37797833,82.16127511,98.35694018,62.30759677
2017-08-12,AUGUST,35.8,24.9,30.35,33.71656684,42.01362372,28.53826899,83.50620140000000,98.3990247,65.37209271
2017-08-13,AUGUST,35.6,23.2,29.4,32.78181799,39.90757435,28.65024061,83.24747085,98.34402725,63.68539175
2017-08-14,AUGUST,35.6,24.2,29.9,32.91083902,36.75837689,28.8106179,79.59785969,93.61856540000000,56.13879459
2017-08-15,AUGUST,36.1,25.2,30.65,33.04645846,35.07268579,31.27823856,80.64530073,96.8363127,54.16554954
2017-08-16,AUGUST,35.8,24.4,30.1,32.28228852,41.68319422,27.94624425,84.13846239,98.39162306,61.19219367
2017-08-17,AUGUST,35.0,22.6,28.8,31.36893397,38.76188499,27.55604184,83.80659656,98.34999454,61.84557320000000
2017-08-18,AUGUST,34.1,22.0,28.05,31.92774309,40.139491,26.62992016,82.93345984,100.0,65.06839487
2017-08-19,AUGUST,35.6,22.5,29.05,31.24994862,42.28100502,24.30856427,80.32871581,100.0,44.65717874
2017-08-20,AUGUST,34.9,23.0,28.95,32.11005331,38.97497396,28.06550839,86.75666925,100.0,60.23828156
2017-08-21,AUGUST,30.4,23.4,26.9,32.06131529,37.00289663,28.51492354,93.15822874,99.16849356,78.08620674
2017-08-22,AUGUST,32.3,23.7,28.0,33.29606793,41.52170085,29.39619106,94.10754093,99.18754796,81.53098731
2017-08-23,AUGUST,34.2,23.4,28.8,32.25315444,39.61365808,28.51630385,86.83212579,97.53437748,65.10955448
2017-08-24,AUGUST,34.8,23.8,29.3,33.96288713,43.8834045,30.07026342,88.51021425,99.18188459,64.95147612
2017-08-25,AUGUST,35.1,25.5,30.3,35.20332209,41.72016253,32.31403602,85.60037835,98.40646414,67.34217346
2017-08-26,AUGUST,34.5,24.4,29.45,34.73316937,43.76207177,29.6646515,87.61608825,98.40003705,68.07991469
2017-08-27,AUGUST,34.8,24.2,29.5,35.02198196,43.02811469,30.18427661,87.97517699,98.37685528,73.94425230000000
2017-08-28,AUGUST,32.6,23.5,28.05,34.2930307,39.72284336,28.86452564,88.70401605,97.54315035,75.43493245
2017-08-29,AUGUST,35.0,25.1,30.05,35.74996542,43.03239099,31.91834373,86.83584501,98.39957115,71.79949491
2017-08-30,AUGUST,33.7,25.0,29.35,34.72383757,43.65779244,30.90312694,90.37553897,100.0,70.45054459
2017-08-31,SEPTEMBER,34.3,23.5,28.9,33.07270852,43.03335251,28.62101069,90.31360698,100.0,75.31448330000000
2017-09-01,SEPTEMBER,32.3,23.3,27.8,31.60501155,41.83104287,28.24336423,93.93576868,98.36059397,85.11260198
2017-09-02,SEPTEMBER,29.1,24.1,26.6,31.76880845,38.22982956,29.216664300000000,94.81176186,98.39851698,88.69169124
2017-09-03,SEPTEMBER,33.7,23.6,28.65,31.90189857,36.57546496,28.65001625,86.51421323,99.16997527,67.62620547
2017-09-04,SEPTEMBER,34.6,24.8,29.7,34.43339674,41.54120877,30.80241785,88.29556119,100.0,72.18301203
2017-09-05,SEPTEMBER,34.3,24.8,29.55,35.0407905,40.12030292,30.84387008,89.26399729,100.0,65.9345485
2017-09-06,SEPTEMBER,35.0,24.1,29.55,34.76791474,46.287836800000000,28.97299586,87.05890667,98.39020787,69.88426488
2017-09-07,SEPTEMBER,34.2,24.8,29.5,35.05135818,46.90124684,30.64889408,86.53861006,100.0,70.55425339
2017-09-08,SEPTEMBER,31.6,24.8,28.2,32.60009391,35.54609396,30.73962633,86.12211771,99.1902856,70.38331530000000
2017-09-09,SEPTEMBER,33.0,24.6,28.8,32.02778321,36.77021768,29.49247988,81.78253279,97.59197565,62.79721145
2017-09-10,SEPTEMBER,33.1,23.1,28.1,30.56037799,34.4819399,27.48997465,79.67614476,98.39669631,55.38778303
2017-09-11,SEPTEMBER,33.8,22.5,28.15,31.23329999,38.33674158,27.02565867,87.21240876,100.0,57.98983475
2017-09-12,SEPTEMBER,34.7,23.3,29.0,33.19431197,38.95621729,27.65812695,88.58329661,99.17269332,66.18325379
2017-09-13,SEPTEMBER,34.5,24.1,29.3,33.64607666,42.03570283,29.64185596,89.50822966,99.17788494,72.54987084
2017-09-14,SEPTEMBER,33.7,25.1,29.4,34.58179352,42.79842856,30.34725452,89.89641538,98.3995585,79.67942428
2017-09-15,SEPTEMBER,36.3,25.35,30.825,34.98957819,44.25498484,31.93016129,84.31977693,98.39962096,66.82840094
2017-09-16,SEPTEMBER,35.3,25.6,30.45,34.71710399,40.19826608,31.99208586,79.80689296,96.83762547,61.40759433
2017-09-17,SEPTEMBER,36.0,25.7,30.85,33.89579669,43.04202346,30.66949028,84.78559617,113.19320310000000,54.88995872
2017-09-18,SEPTEMBER,35.8,25.4,30.6,33.11277445,40.56151818,30.32839323,85.57564369,97.400662,57.58629009
2017-09-19,SEPTEMBER,35.7,25.2,30.45,33.01282306,36.91448555,30.09460833,83.20358217,98.39278710000000,58.42940424
2017-09-20,SEPTEMBER,33.8,25.2,29.5,32.99667403,37.74609767,29.88917391,83.85790486,97.60458435,64.56648393
2017-09-21,SEPTEMBER,34.3,25.2,29.75,31.84042936,41.72139184,29.47392477,82.06359197,94.45508419,68.21574001
2017-09-22,SEPTEMBER,33.6,24.2,28.9,32.82386019,41.99445652,29.05867562,85.14497134,94.39791756,71.86499610000000
2017-09-23,SEPTEMBER,35.2,24.8,30.0,34.24221723,39.86512092,29.80035895,83.79441051,95.98390223,63.71345127
2017-09-24,SEPTEMBER,35.8,24.7,30.25,32.02593816,36.76857225,29.80059638,82.27298234,97.57602514,57.61958139
2017-09-25,SEPTEMBER,35.3,24.8,30.05,31.99523617,34.98029539,29.66632929,83.4617545,97.63115377,57.92351668
2017-09-26,SEPTEMBER,36.3,24.7,30.5,32.82910265,36.13349124,29.80111221,85.21761955,97.62172931,57.35165358
2017-09-27,SEPTEMBER,35.5,25.0,30.25,33.76353286,45.68574671,29.97562641,87.65744146,98.39440207,69.1893777
2017-09-28,SEPTEMBER,33.8,24.5,29.15,32.99758741,42.80657724,30.18459308,84.62652854,98.37749878,65.49072817
2017-09-29,SEPTEMBER,35.2,24.4,29.8,31.71252331,39.89443067,28.94802071,89.69212734,95.99285106,64.1536684
2017-09-30,OCTOBER,32.7,23.6,28.15,31.02662037,37.3522092,28.69024452,87.2761964,99.16938497,66.54685847
2017-10-01,OCTOBER,30.5,23.9,27.2,30.97640726,34.73529456,28.79810297,89.55548796,97.55081972,73.66144679
2017-10-02,OCTOBER,34.5,24.5,29.5,31.93212136,33.99423155,29.91438404,85.11713078,98.41644515,62.10478354
2017-10-03,OCTOBER,33.4,25.0,29.2,32.15897706,33.41853985,30.27942413,83.49188594,96.81259224,64.75842134
2017-10-04,OCTOBER,32.6,25.7,29.15,31.23105946,34.2559384,27.93926332,81.71525545,93.76772803,63.97558548
2017-10-05,OCTOBER,30.8,23.3,27.05,30.905904100000000,34.93797518,27.52465823,89.51683621,98.33567748,77.71809673
2017-10-06,OCTOBER,32.5,23.7,28.1,31.68299801,35.47969519,28.51721275,87.29881796,100.0,68.27762316
2017-10-07,OCTOBER,35.6,23.4,29.5,34.90800291,41.76755589,28.30502464,85.41282668,99.16930616,67.33809946
2017-10-08,OCTOBER,34.9,26.3,30.6,34.37756082,39.96563692,30.12019401,85.41022374,98.43978604,71.18017243
2017-10-09,OCTOBER,34.0,25.1,29.55,32.6643038,36.06706498,30.78518516,84.81244321,96.0067615,66.6936969
2017-10-10,OCTOBER,33.8,24.6,29.2,32.30193019,38.80717922,29.55220698,90.06480217,99.18637379,64.56865994
2017-10-11,OCTOBER,33.2,23.6,28.4,31.75630231,36.17439479,29.19292932,84.5397937,99.17427997,68.26757885
2017-10-12,OCTOBER,31.5,23.6,27.55,30.45964137,32.81161881,27.79505785,86.50605842,100.0,60.09519243
2017-10-13,OCTOBER,34.1,22.7,28.4,31.95479786,38.40147457,27.52387118,88.43036021,100.0,70.79275332
2017-10-14,OCTOBER,34.7,22.85,28.775,31.91792521,38.29529422,27.95006496,88.54456559,100.0,67.88311534
2017-10-15,OCTOBER,32.9,23.0,27.95,32.36060101,40.44584098,28.30439748,88.96615123,98.38557832,70.76181022
2017-10-16,OCTOBER,33.1,22.4,27.75,31.74675948,38.67204338,27.02547819,89.70190239,100.0,69.90326923
2017-10-17,OCTOBER,32.6,23.3,27.95,33.08986171,35.50203765,28.61225123,89.49160475,100.0,70.34757597
2017-10-18,OCTOBER,34.1,23.6,28.85,31.87904528,41.67258113,28.89209426,89.98878434,99.16658797,69.7348955
2017-10-19,OCTOBER,32.7,23.1,27.9,31.85603239,41.87692189,28.26838062,92.66854208,100.0,78.86401283
2017-10-20,OCTOBER,32.8,22.7,27.75,32.52197625,41.29787952,27.59145575,90.18948813,100.0,75.73159031
2017-10-21,OCTOBER,31.1,24.4,27.75,31.55215079,38.91996898,28.050507400000000,89.68448605,98.36593285,82.76676102
2017-10-22,OCTOBER,30.9,24.6,27.75,31.94218696,35.66564974,30.04793898,89.85204459,98.385633,75.56275864
2017-10-23,OCTOBER,30.4,24.2,27.3,30.11630877,33.61532095,25.58962648,87.23472459,99.18469154,74.88405461
2017-10-24,OCTOBER,28.2,21.2,24.7,23.80050989,27.42222444,19.42158862,75.46608721,99.13685220000000,54.62786684
2017-10-25,OCTOBER,28.3,19.0,23.65,22.76385711,28.73774245,19.66430928,78.97555936,91.87642839,53.85457309
2017-10-26,OCTOBER,31.8,15.4,23.6,24.16001561,32.26484436,17.31382272,82.46407875,100.0,58.57162463
2017-10-27,OCTOBER,30.4,17.4,23.9,24.43974575,30.60192213,19.92132374,83.99059337,100.0,57.98481738
2017-10-28,OCTOBER,27.7,18.6,23.15,24.0151444,28.18515732,20.32750125,84.28465394,100.0,55.67085456
2017-10-29,OCTOBER,28.9,16.5,22.7,23.54961443,29.95963787,18.94039865,84.37371426,100.0,69.67373142
2017-10-30,OCTOBER,30.1,19.7,24.9,24.37537916,30.23446915,20.54941304,79.81430798,90.22981706,67.29720724
2017-10-31,NOVEMBER,32.1,20.1,26.1,27.145231300000000,35.08194662,21.778684100000000,83.41049379,94.17665975,66.69888373
2017-11-01,NOVEMBER,32.5,20.9,26.7,28.44517891,40.13018146,22.94073487,83.86933910000000,93.00979037,63.85896580000000
2017-11-02,NOVEMBER,31.6,22.4,27.0,28.27365987,36.11154272,24.45150156,83.57384395,95.79562864,70.50366083
2017-11-03,NOVEMBER,31.8,16.9,24.35,26.31149894,34.80232474,20.12282664,84.51871234,100.0,60.29759407
2017-11-04,NOVEMBER,30.8,19.4,25.1,27.6073908,34.393698800000000,20.6857421,84.91952698,100.0,71.65692402
2017-11-05,NOVEMBER,32.6,20.5,26.55,27.50866852,33.13449687,23.68438056,82.08399677,100.0,65.01428725
2017-11-06,NOVEMBER,31.4,18.0,24.7,26.20601335,30.16223126,21.02934237,82.21289420000000,100.0,61.00813797
2017-11-07,NOVEMBER,32.5,17.2,24.85,28.16694071,34.81348659,19.62035988,87.10557784,100.0,68.47471396
2017-11-08,NOVEMBER,32.9,20.2,26.55,28.14372963,32.2537711,23.69671312,84.23806930000000,99.15115248,55.48279792
2017-11-09,NOVEMBER,30.7,20.6,25.65,28.59600724,33.56915299,24.64994151,86.7839465,100.0,70.10004152
2017-11-10,NOVEMBER,30.2,22.9,26.55,30.21904796,36.23391484,27.32047378,88.91446528,97.57710169,76.30898509
2017-11-11,NOVEMBER,31.6,23.9,27.75,29.9844875,33.50146336,27.93470456,85.56221528,95.90899745,70.08421305
2017-11-12,NOVEMBER,31.1,21.9,26.5,28.80852651,31.98261852,25.98441823,84.91255186,100.0,63.52664599
2017-11-13,NOVEMBER,32.4,22.2,27.3,29.73156862,33.48092998,27.55634771,85.20895659,100.0,63.81828763
2017-11-14,NOVEMBER,31.65,22.9,27.275,30.44124254,34.04010851,27.86730639,88.17630547,99.17340591,67.01530812
2017-11-15,NOVEMBER,30.9,20.8,25.85,26.88670113,32.39315252,23.31101954,86.45035954,100.0,66.17199821
2017-11-16,NOVEMBER,30.6,16.2,23.4,24.81963873,32.66061836,18.34461566,84.94504945,100.0,67.19325857
2017-11-17,NOVEMBER,32.1,15.1,23.6,25.32847833,33.97990812,17.38093009,83.79723551,100.0,57.26771861
2017-11-18,NOVEMBER,31.1,17.2,24.15,25.71467798,34.64522737,19.99616348,87.13711942,100.0,61.60685693
2017-11-19,NOVEMBER,32.1,15.1,23.6,23.74533872,29.37567809,17.38093009,84.12899727,100.0,56.62754504
2017-11-20,NOVEMBER,32.4,17.0,24.7,25.54209689,33.32043197,19.62035988,82.98306883,100.0,59.06423956
2017-11-21,NOVEMBER,31.9,19.7,25.8,26.24911408,30.376466000000000,22.324296,89.22067214,99.12965474,55.31788296
2017-11-22,NOVEMBER,25.1,17.8,21.45,24.03839166,27.462708600000000,20.10854788,93.19384214,100.0,77.67920819
2017-11-23,NOVEMBER,27.1,14.4,20.75,21.15553226,25.15060328,16.47977178,87.86589139,101.84247110000000,69.21448555
2017-11-24,NOVEMBER,29.1,12.3,20.7,21.58461122,31.34243223,14.12665324,86.63413710000000,100.0,69.18495334
2017-11-25,NOVEMBER,29.1,14.2,21.65,21.29140021,28.23373553,16.40088722,84.16526669,100.0,48.652157700000000
2017-11-26,NOVEMBER,29.4,15.1,22.25,22.55598566,27.15316149,17.71885132,85.06765859,100.0,59.95377894
2017-11-27,NOVEMBER,30.7,15.8,23.25,24.34799521,30.57486468,18.412045500000000,85.82576383,100.0,59.109464100000000
2017-11-28,NOVEMBER,30.4,16.5,23.45,25.75428941,31.05786051,19.06142692,87.48633355,100.0,58.16948669
2017-11-29,NOVEMBER,30.9,18.6,24.75,27.2476808,32.25066237,21.83464796,87.78816168,100.0,68.67219281
2017-11-30,DECEMBER,29.6,20.8,25.2,27.89569195,34.72535034,24.87002267,88.28763785,100.0,76.10099050000000
2017-12-01,DECEMBER,32.8,20.6,26.7,26.39971097,30.89965034,23.07388188,80.05036581,93.95630512,60.40507548
2017-12-02,DECEMBER,33.1,21.3,27.2,26.69488142,31.97780775,23.87332883,80.54669692,94.01457781,57.38874499
2017-12-03,DECEMBER,32.4,21.4,26.9,26.60350197,31.17846142,23.58765992,79.75052226,96.53701772,59.66028603
2017-12-04,DECEMBER,33.2,21.8,27.5,27.95105442,32.751525,24.72284271,81.36035497,94.84938726,62.99954324
2017-12-05,DECEMBER,33.8,21.6,27.7,29.02748436,34.23349666,25.14949534,85.13006581,97.54506554,67.00218217
2017-12-06,DECEMBER,33.2,19.7,26.45,29.70401742,39.04521782,22.88284413,87.64693101,100.0,68.58046109
2017-12-07,DECEMBER,31.1,21.2,26.15,27.08844953,30.07884586,23.2363545,89.49447087,99.15939283,64.33680921
2017-12-08,DECEMBER,23.2,13.7,18.45,17.64469719,22.29043242,13.38471514,77.92193775,95.78632159,50.62129962
2017-12-09,DECEMBER,26.1,14.2,20.15,18.37347273,24.43089542,16.06341394,80.38456571,100.0,49.79813184
2017-12-10,DECEMBER,25.3,13.4,19.35,18.48355858,20.75383215,15.46918432,88.26717946,100.0,61.47418042
2017-12-11,DECEMBER,27.1,12.7,19.9,18.17131142,24.09810456,14.87512521,84.48138481,100.0,54.63362447
2017-12-12,DECEMBER,28.1,11.8,19.95,19.2162099,27.75563818,14.13942987,86.59724898,100.0,61.60060069
2017-12-13,DECEMBER,30.1,10.7,20.4,19.980798800000000,32.32883636,13.1638798,83.42856558,100.0,60.05188980000000
2017-12-14,DECEMBER,28.8,18.2,23.5,25.66303411,34.78307633,19.05262299,86.23687805,94.09358557,73.04306614
2017-12-15,DECEMBER,26.9,21.5,24.2,26.92511492,30.1722341,24.58593207,91.04547013,97.38301336,83.88278648
2017-12-16,DECEMBER,33.3,21.2,27.25,29.12401389,34.29543381,26.39913515,85.30114805,100.0,56.88546202
2017-12-17,DECEMBER,33.4,22.5,27.95,28.93945002,33.16469919,27.35653382,82.76097035,99.14858934,60.69017319
2017-12-18,DECEMBER,32.9,21.9,27.4,28.75093808,33.65225563,26.07602099,84.76728286,99.13630161,62.3689339
2017-12-19,DECEMBER,34.2,20.7,27.45,28.12209566,36.27558735,23.560627800000000,84.72486690000000,97.51795827,57.64147061
2017-12-20,DECEMBER,32.7,21.8,27.25,28.84506793,37.68540241,25.95195832,88.50102778,98.28962724,68.9724866
2017-12-21,DECEMBER,32.6,20.5,26.55,26.62648136,32.83284351,22.96340694,80.75918672,97.32053171,64.10555968
2017-12-22,DECEMBER,34.3,20.0,27.15,26.22525638,33.76605553,22.5511346,81.22544302,95.56217210000000,54.60976334
2017-12-23,DECEMBER,32.2,19.8,26.0,26.55337799,34.30041911,23.31967461,83.38134872,100.0,65.26306252
2017-12-24,DECEMBER,33.1,19.1,26.1,26.09430882,34.32550213,21.90530431,77.29144610000000,97.24346015,56.65269748
2017-12-25,DECEMBER,31.3,18.2,24.75,24.54457206,29.97675825,20.7620003,79.45166546,98.11110139,61.68751239
2017-12-26,DECEMBER,32.7,17.1,24.9,25.09955459,31.15485742,19.305511500000000,82.83168639,99.02051573,55.25953728
2017-12-27,DECEMBER,31.3,19.5,25.4,25.94294093,32.06564275,21.451647100000000,84.0739005,100.0,48.54211334
2017-12-28,DECEMBER,31.6,18.5,25.05,26.05740617,33.41152786,21.02612016,82.38156014,100.0,62.68748526
2017-12-29,DECEMBER,31.8,18.8,25.3,26.57493858,35.96076747,21.9036582,85.59205139,100.0,62.287513100000000
2017-12-30,DECEMBER,32.8,19.8,26.3,27.68395229,35.89352483,22.95759944,85.35589370000000,98.18727628,62.95561828
2017-12-31,JANUARY,28.9,21.6,25.25,23.71421932,27.61794502,20.13909055,78.65437244,97.42445529,66.53571796
2018-01-01,JANUARY,26.4,19.7,23.05,20.36806163,22.25638107,18.1203436,74.54608266,91.90824425,54.20928668
2018-01-02,JANUARY,27.2,15.9,21.55,20.59170964,24.44988105,17.23908702,83.40793365,100.0,49.48395166
2018-01-03,JANUARY,24.8,14.5,19.65,17.1605592,19.83599416,14.06844784,78.78443431,100.0,49.65183958
2018-01-04,JANUARY,23.0,11.1,17.05,18.47536291,24.17243142,13.17835588,89.40828465,100.0,78.07581684
2018-01-05,JANUARY,27.5,13.6,20.55,19.96677197,27.38827161,15.77482578,81.84965708,100.0,64.2806815
2018-01-06,JANUARY,29.8,14.1,21.95,20.789349100000000,27.35268453,16.26550674,79.01430553,100.0,55.74196444
2018-01-07,JANUARY,30.7,16.2,23.45,21.74663424,28.49668241,18.64834215,82.23137691,100.0,50.59813611
2018-01-08,JANUARY,28.2,14.3,21.25,19.83797543,28.53588443,16.43999524,84.6093571,100.0,51.70655448
2018-01-09,JANUARY,29.7,10.6,20.15,18.92758216,25.62340119,12.85441405,83.07761244,101.771063,50.75840674
2018-01-10,JANUARY,33.2,14.4,23.8,22.93038228,32.54659138,16.06586077,80.38376956,100.0,55.37276325
2018-01-11,JANUARY,28.3,17.8,23.05,19.51504494,25.83261196,14.52908175,75.75654178,100.0,53.60956399
2018-01-12,JANUARY,24.7,14.4,19.55,15.79659862,17.22318501,14.365341700000000,69.32407711,95.81847942,51.18038487
2018-01-13,JANUARY,25.5,18.6,22.05,17.02593668,19.15974229,14.99843762,69.44736239,87.17275032,49.20812274
2018-01-14,JANUARY,25.1,14.7,19.9,19.06202097,22.912953100000000,15.66979408,84.25846257,100.0,57.397684600000000
2018-01-15,JANUARY,26.0,12.4,19.2,17.93352587,20.47303334,14.34343223,76.37897311,100.0,51.59600035
2018-01-16,JANUARY,26.7,16.0,21.35,19.25771945,22.54726643,16.52296448,77.33062605,100.0,49.86170156
2018-01-17,JANUARY,24.2,18.6,21.4,18.42934832,21.43209158,16.55111237,73.99201261,89.33397144,58.74491217
2018-01-18,JANUARY,25.8,17.7,21.75,19.93053576,24.09137915,16.57926025,80.05523932,87.89576432,67.62812278
2018-01-19,JANUARY,29.6,18.7,24.15,21.0592343,27.35637004,18.78743835,74.19488660000000,89.89268409,55.88319963
2018-01-20,JANUARY,31.5,18.9,25.2,25.48119991,29.68647135,20.75258604,81.6847597,92.76570296,63.88147855
2018-01-21,JANUARY,33.6,21.8,27.7,28.81779772,33.29487663,26.03525064,85.21595914,100.0,63.69716634
2018-01-22,JANUARY,31.1,22.7,26.9,27.34049074,31.97775941,25.26348888,83.39012511,97.48043452,64.51463909
2018-01-23,JANUARY,29.7,22.3,26.0,26.47176025,29.28515904,23.23824711,85.69604177,95.75603310000000,69.36915821
2018-01-24,JANUARY,29.2,21.5,25.35,23.961841800000000,26.44747047,22.13088507,79.22768695,89.19570107,64.58070029
2018-01-25,JANUARY,32.0,21.6,26.8,26.59812867,31.37313107,24.46228086,82.66261478,94.83084819,52.18452133
2018-01-26,JANUARY,29.5,20.8,25.15,26.03363282,30.08631234,23.73752449,90.97471838,99.1312537,78.2763285
2018-01-27,JANUARY,29.2,21.0,25.1,27.11575577,33.28477424,24.9067887,93.83802496,100.0,81.42376164
2018-01-28,JANUARY,25.8,20.3,23.05,24.47800188,26.75427809,21.48243239,87.27120639,98.28969467,73.49642111
2018-01-29,JANUARY,25.8,19.4,22.6,19.27031127,22.66435119,16.3000244,72.72908479,87.57933546,52.11372799
2018-01-30,JANUARY,27.8,15.9,21.85,19.49059454,22.34440698,17.43671225,78.05963287,98.98755019,55.69083486
2018-01-31,FEBRUARY,31.3,15.2,23.25,22.91191815,38.04933454,16.9137201,82.05899094,98.98564382,62.48565572
2018-02-01,FEBRUARY,29.9,18.9,24.4,25.55159538,38.71523283,21.4957127,102.8936637,99.49282191,61.70719471
2018-02-02,FEBRUARY,31.9,17.2,24.55,26.00969216,32.8761494,19.87020014,86.28010071,100.0,66.77132901
2018-02-03,FEBRUARY,34.1,18.8,26.45,27.42053221,35.64967082,21.83634713,84.89749497,99.07442187,65.69172026
